Ticks,M1 Speed,M1 Current,VelPID Derivative
16833.000000,93.941536,266.966370,-0.012296
16843.000000,93.825256,271.472565,-0.010996
16853.000000,93.721268,275.502258,-0.009834
16863.000000,93.722702,271.611237,0.009577
16873.000000,93.807541,268.556213,0.007450
16883.000000,93.789299,272.866028,-0.010594
16893.000000,93.729172,273.568756,-0.001680
16903.000000,93.607422,282.587158,-0.022099
16913.000000,93.535782,279.784790,0.006958
16923.000000,93.601578,277.234833,0.006223
16933.000000,93.671860,274.046143,0.007791
16943.000000,93.779869,268.466064,0.013647
16953.000000,93.851700,268.007324,0.001070
16963.000000,93.919037,263.073181,0.012090
16973.000000,94.053398,257.053101,0.014708
16983.000000,94.143845,255.523804,0.003690
16993.000000,94.173004,254.626022,0.002186
17003.000000,94.170784,255.642090,-0.002499
17013.000000,94.164322,255.195190,0.001105
17023.000000,94.149025,256.833984,-0.004021
17033.000000,94.088112,260.124268,-0.008049
17043.000000,94.149323,252.173492,0.019521
17053.000000,94.316765,246.382126,0.014117
17063.000000,94.438812,242.117279,0.010397
17073.000000,94.537140,238.307053,0.009298
17083.000000,94.670837,231.266296,0.017221
17093.000000,94.750717,231.541550,-0.000744
17103.000000,94.743683,231.814163,-0.000665
17113.000000,94.737389,232.058029,-0.000595
17123.000000,94.708878,234.092712,-0.004985
17133.000000,94.661736,235.919510,-0.004458
17143.000000,94.576660,240.959732,-0.012337
17153.000000,94.551559,238.213242,0.006782
17163.000000,94.464050,247.764359,-0.023439
17173.000000,94.242401,256.353424,-0.020959
17183.000000,94.044197,264.034241,-0.018743
17193.000000,93.866959,270.902802,-0.016761
17203.000000,93.708458,277.044769,-0.014988
17213.000000,93.741257,268.683929,0.020554
17223.000000,93.892708,264.558563,0.010030
17233.000000,94.079109,253.615707,0.026783
17263.000000,94.761383,227.176636,0.019151
17273.000000,94.942490,220.158325,0.017126
17283.000000,95.067245,216.834747,0.008078
17293.000000,95.034912,222.504303,-0.013930
17303.000000,95.000458,219.887741,0.006470
17313.000000,94.930031,227.963089,-0.019820
17323.000000,94.874214,224.780045,0.007882
17333.000000,94.948746,221.891479,0.007049
17343.000000,95.015404,219.308716,0.006303
17353.000000,95.014923,221.767838,-0.006053
17363.000000,94.974846,222.623734,-0.002074
17373.000000,94.823631,233.829941,-0.027460
17383.000000,94.601143,240.940628,-0.017319
17393.000000,94.377281,252.056656,-0.027178
17403.000000,94.294800,248.162949,0.009653
17413.000000,94.386086,244.625336,0.008633
17423.000000,94.393333,247.366684,-0.006754
17433.000000,94.403854,243.937195,0.008434
17443.000000,94.429245,245.161530,-0.003035
17453.000000,94.320435,252.632462,-0.018301
17463.000000,94.207458,254.569473,-0.004675
17473.000000,94.217613,251.967926,0.006396
17483.000000,94.238037,252.803421,-0.002074
17493.000000,94.021011,269.233032,-0.040264
17503.000000,93.794754,271.724884,-0.005946
17513.000000,93.827225,266.863586,0.011940
17523.000000,93.874329,267.711456,-0.002126
17533.000000,93.908577,264.175720,0.008675
17543.000000,93.962006,263.267609,0.002191
17553.000000,93.982727,262.464722,0.001959
17563.000000,93.989807,262.655396,-0.000475
17573.000000,93.985321,262.829224,-0.000424
17583.000000,93.981300,262.984619,-0.000379
17593.000000,93.977715,263.123779,-0.000340
17603.000000,93.974503,263.248199,-0.000304
17613.000000,93.971634,263.359497,-0.000272
17623.000000,93.834595,274.132629,-0.026406
17633.000000,93.719360,273.135376,0.002551
17643.000000,93.674812,277.651184,-0.011079
17663.000000,93.476349,285.341980,-0.008859
17673.000000,93.392563,288.588837,-0.007923
17683.000000,93.317642,291.492096,-0.007085
17693.000000,93.419456,280.689636,0.026508
17703.000000,93.747375,264.844025,0.038734
17713.000000,94.102219,251.558044,0.032411
17723.000000,94.354347,243.996033,0.018406
17733.000000,94.528404,237.250977,0.016460
17743.000000,94.684044,231.219376,0.014719
17753.000000,94.823235,225.825882,0.013161
17763.000000,94.793198,233.265915,-0.018290
17773.000000,94.786179,226.796661,0.015931
17783.000000,94.908218,223.229782,0.008679
17793.000000,94.990288,220.049225,0.007761
17803.000000,95.020767,220.611694,-0.001410
17813.000000,95.007439,221.128189,-0.001260
17823.000000,94.995522,221.590271,-0.001128
17833.000000,94.950523,224.728287,-0.007687
17863.000000,94.705322,237.136169,-0.019662
17873.000000,94.470749,248.202194,-0.027046
17883.000000,94.317993,249.937515,-0.004145
17893.000000,94.278793,251.456680,-0.003707
17903.000000,94.189377,257.130005,-0.013892
17913.000000,94.086624,259.949341,-0.006855
17923.000000,94.159126,251.560852,0.020589
17933.000000,94.348106,244.470154,0.017298
17943.000000,94.391525,247.669159,-0.007911
17953.000000,94.348190,248.069946,-0.000951
17963.000000,94.399277,243.649567,0.010839
17973.000000,94.490334,240.585602,0.007467
17983.000000,94.440773,247.387894,-0.016704
17993.000000,94.299988,252.146255,-0.011597
18003.000000,94.158852,258.893860,-0.016493
18013.000000,93.957108,268.571503,-0.023656
18023.000000,93.733414,277.239990,-0.021153
18033.000000,93.633514,277.043365,0.000567
18043.000000,93.567345,282.512970,-0.013409
18053.000000,93.549263,278.797150,0.009162
18063.000000,93.635902,275.439911,0.008192
18073.000000,93.713379,272.437592,0.007327
18083.000000,93.782661,269.752869,0.006551
18093.000000,93.844612,267.352020,0.005859
18103.000000,93.900017,265.205078,0.005239
18113.000000,93.960999,262.376892,0.006911
18123.000000,94.080719,255.529282,0.016757
18133.000000,94.287819,245.527817,0.024448
18143.000000,94.519012,236.568573,0.021863
18153.000000,94.725754,228.557281,0.019550
18163.000000,94.910629,221.392975,0.017483
18173.000000,95.075951,214.986481,0.015633
18183.000000,95.072144,221.293884,-0.015524
18193.000000,95.022621,219.261322,0.005045
18203.000000,94.944443,227.405014,-0.019982
18213.000000,94.869926,225.643402,0.004398
18223.000000,94.911522,224.031693,0.003933
18233.000000,94.948708,222.590393,0.003517
18243.000000,94.999138,219.939011,0.006485
18253.000000,95.017548,220.969193,-0.002551
18263.000000,94.861809,232.350510,-0.027888
18273.000000,94.652451,238.255157,-0.014362
18283.000000,94.433670,250.103714,-0.028986
18293.000000,94.265434,252.323090,-0.005324
18303.000000,94.215088,254.273712,-0.004760
18313.000000,94.104271,261.241364,-0.017060
18323.000000,94.074554,257.046570,0.010351
18333.000000,94.143822,255.524719,0.003689
18343.000000,94.161545,255.535202,-0.000040
18353.000000,94.184044,253.733414,0.004417
18363.000000,94.105652,261.653107,-0.019431
18373.000000,94.053520,258.326569,0.008232
18383.000000,94.108467,257.127197,0.002907
18393.000000,94.113075,257.878479,-0.001853
18403.000000,94.112717,257.194885,0.001683
18433.000000,94.332077,246.486069,0.010413
18443.000000,94.430557,242.669876,0.009312
18453.000000,94.438507,245.616165,-0.007259
18463.000000,94.395607,246.232208,-0.001481
18473.000000,94.381599,246.775269,-0.001325
18483.000000,94.403404,244.535507,0.005495
18493.000000,94.329483,252.514114,-0.019579
18503.000000,94.275948,249.242264,0.008099
18513.000000,94.352524,246.274612,0.007242
18523.000000,94.403839,244.983521,0.003136
18533.000000,94.410606,245.651306,-0.001649
18543.000000,94.395012,246.255646,-0.001475
18553.000000,94.381065,246.795898,-0.001318
18563.000000,94.368591,247.279251,-0.001180
18573.000000,94.357445,247.711349,-0.001054
18583.000000,94.347473,248.097778,-0.000943
18593.000000,94.332832,248.897675,-0.001957
18603.000000,94.282860,252.112671,-0.007873
18613.000000,94.239876,252.499695,-0.000917
18623.000000,94.231209,252.835785,-0.000820
18633.000000,94.223450,253.136230,-0.000733
18643.000000,94.216522,253.404800,-0.000655
18653.000000,94.210320,253.645233,-0.000587
18663.000000,94.244827,250.680603,0.007269
18673.000000,94.319290,247.562729,0.007613
18683.000000,94.391289,244.772659,0.006808
18693.000000,94.515755,237.508743,0.017778
18703.000000,94.683868,230.993805,0.015898
18713.000000,94.834206,225.167923,0.014217
18723.000000,94.968643,219.958267,0.012713
18733.000000,95.028778,220.068787,-0.000322
18743.000000,94.979958,223.820511,-0.009195
18753.000000,94.910172,225.827240,-0.004882
18763.000000,94.798203,232.839310,-0.017168
18773.000000,94.724541,232.090881,0.001904
18783.000000,94.742538,231.393356,0.001702
18793.000000,94.758636,230.769623,0.001522
18803.000000,94.701508,235.889374,-0.012556
18813.000000,94.708664,230.497925,0.013266
18823.000000,94.822670,226.545105,0.009636
18833.000000,94.787903,233.006119,-0.015876
18843.000000,94.654938,237.461517,-0.010857
18853.000000,94.583733,238.942184,-0.003586
18863.000000,94.549828,240.255936,-0.003206
18873.000000,94.367867,253.467224,-0.032371
18883.000000,94.050316,266.237915,-0.031174
18893.000000,93.875694,268.123199,-0.004496
18903.000000,93.821732,270.679382,-0.006248
18913.000000,93.625320,283.869507,-0.032307
18943.000000,93.481140,282.134460,0.006392
18953.000000,93.444305,287.513611,-0.013211
18963.000000,93.336548,290.992004,-0.008473
18973.000000,93.322227,288.873810,0.005226
18983.000000,93.371643,286.958862,0.004673
18993.000000,93.518837,277.070557,0.024220
19003.000000,93.747864,268.195435,0.021658
19013.000000,93.929771,262.075928,0.014913
19023.000000,94.027885,260.017487,0.004986
19033.000000,94.075035,258.190063,0.004459
19043.000000,94.117203,256.556152,0.003987
19083.000000,94.217125,253.846558,-0.003017
19093.000000,94.217201,252.680893,0.002869
19103.000000,94.304413,246.860794,0.014255
19113.000000,94.439217,241.636765,0.012748
19123.000000,94.559761,236.965485,0.011399
19133.000000,94.667557,232.788208,0.010194
19143.000000,94.781120,227.690033,0.012456
19153.000000,94.804489,230.619965,-0.007232
19163.000000,94.724655,234.178513,-0.008694
19173.000000,94.562332,243.723221,-0.023361
19183.000000,94.533119,237.068375,0.014672
19203.000000,94.827003,225.679565,0.013120
19213.000000,94.922455,223.142853,0.006165
19223.000000,94.843422,231.784256,-0.021207
19233.000000,94.720131,233.424118,-0.003934
19243.000000,94.682938,234.865433,-0.003517
19253.000000,94.618195,238.652557,-0.009269
19273.000000,94.679672,233.016251,0.006526
19283.000000,94.566856,244.477615,-0.028120
19293.000000,94.421104,245.244553,-0.001767
19303.000000,94.410118,245.437622,-0.000466
19313.000000,94.285538,255.146576,-0.023797
19323.000000,94.054787,264.321381,-0.022394
19333.000000,93.931717,265.487610,-0.002769
19353.000000,93.804878,273.540741,-0.017244
19363.000000,93.750542,271.229950,0.005733
19373.000000,93.904892,261.180267,0.024611
19383.000000,94.114731,253.978714,0.017554
19393.000000,94.209206,253.223480,0.001781
19403.000000,94.208878,253.933319,-0.001747
19413.000000,94.192352,254.573944,-0.001563
19423.000000,94.277710,247.198013,0.018086
19433.000000,94.414406,243.295486,0.000139
19453.000000,94.474022,242.264099,0.002351
19463.000000,94.441887,245.717300,-0.008474
19473.000000,94.361755,248.822830,-0.007578
19483.000000,94.290092,251.599792,-0.006776
19493.000000,94.171646,258.397980,-0.016637
19503.000000,94.148796,253.820938,0.011286
19513.000000,94.255524,249.684921,0.010093
19553.000000,94.580879,237.076752,0.006454
19563.000000,94.561798,241.070740,-0.009816
19573.000000,94.549088,238.308899,0.006809
19583.000000,94.642090,233.542480,0.011656
19593.000000,94.752312,229.271393,0.010423
19603.000000,94.850876,225.451782,0.009321
19613.000000,94.939018,222.036407,0.008334
19633.000000,95.016785,221.928070,-0.007252
19643.000000,94.856659,231.852951,-0.024299
19653.000000,94.581108,244.390366,-0.030634
19663.000000,94.397270,247.214127,-0.006799
19673.000000,94.332985,249.705292,-0.006079
19683.000000,94.275497,251.932907,-0.005436
19693.000000,94.106789,263.235840,-0.027684
19713.000000,94.118423,254.997742,0.011626
19723.000000,94.131088,258.458771,-0.008530
19733.000000,94.013229,264.536835,-0.014864
19743.000000,93.898415,267.940125,-0.008282
19753.000000,93.737122,277.561340,-0.023550
19763.000000,93.608841,278.696777,-0.002689
19773.000000,93.517609,284.905640,-0.015208
19793.000000,93.581642,277.310028,0.009977
19803.000000,93.718910,270.247314,0.017272
19813.000000,93.933739,259.830109,0.025465
19823.000000,94.151657,252.315277,0.018318
19833.000000,94.247635,251.734024,0.001351
19843.000000,94.277580,249.876465,0.004548
19853.000000,94.243332,254.341354,-0.010963
19863.000000,94.182579,254.952560,-0.001454
19873.000000,94.234642,250.261917,0.011504
19883.000000,94.329117,247.181625,0.007504
19893.000000,94.400078,244.432190,0.006709
19903.000000,94.463531,245.905975,-0.009664
19923.000000,94.377380,247.403671,-0.003632
19933.000000,94.337311,249.189041,-0.004362
19943.000000,94.396202,242.838593,0.015584
19953.000000,94.543564,237.128082,0.013935
19963.000000,94.675346,232.021606,0.012461
19973.000000,94.764572,229.726273,0.005576
19983.000000,94.745773,233.360001,-0.008929
19993.000000,94.732857,228.781448,0.005304
20013.000000,94.839104,226.838028,0.004742
20023.000000,94.883957,225.099701,0.004242
20033.000000,94.924065,223.545532,0.003793
20043.000000,94.868370,229.422867,-0.014422
20053.000000,94.703384,236.978745,-0.018463
20063.000000,94.474426,248.059631,-0.027087
20073.000000,94.338448,248.447617,-0.000842
20123.000000,94.183418,256.663391,-0.010293
20133.000000,94.097527,259.526947,-0.006978
20143.000000,94.103073,256.406281,0.007677
20153.000000,94.175674,253.593063,0.006865
20163.000000,94.240593,251.077194,0.006139
20173.000000,94.298645,248.827682,0.005489
20183.000000,94.333389,248.178452,0.001569
20193.000000,94.336784,248.511719,-0.000823
20203.000000,94.280357,252.674469,-0.010201
20213.000000,94.183907,256.412201,-0.009121
20223.000000,94.152016,255.439529,0.002421
20233.000000,94.157738,255.915192,-0.001176
20243.000000,94.146622,256.346039,-0.001051
20253.000000,94.099487,259.683411,-0.008176
20263.000000,93.950638,268.357330,-0.021229
20273.000000,93.838585,269.096497,-0.001727
20283.000000,93.908089,262.916321,0.015156
20293.000000,94.025658,259.406128,0.008543
20303.000000,94.126472,254.686035,0.011536
20313.000000,94.235565,250.458405,0.010316
20323.000000,94.295921,249.630386,0.001988
20333.000000,94.320450,248.447800,0.002891
20343.000000,94.319176,258.927124,-0.022706
20363.000000,94.070549,259.526428,-0.001378
20373.000000,94.129044,254.353851,0.012685
20383.000000,94.249001,249.705414,0.011343
20393.000000,94.307625,249.409485,0.000680
20403.000000,94.391304,243.028687,0.015638
20413.000000,94.510574,239.569046,0.008418
20423.000000,94.564423,238.528442,0.002517
20433.000000,94.588226,237.605820,0.002013
20453.000000,94.545570,242.629257,-0.014343
20463.000000,94.547272,236.984879,0.013893
20473.000000,94.547043,242.339905,-0.013182
20483.000000,94.459579,244.218414,-0.004552
20493.000000,94.416534,245.886414,-0.004070
20503.000000,94.378044,247.377731,-0.003639
20513.000000,94.343628,248.711487,-0.003255
20523.000000,94.312851,249.904236,-0.002911
20533.000000,94.302498,249.608337,0.000737
20543.000000,94.338081,247.067017,0.006226
20553.000000,94.219566,258.865631,-0.028946
20563.000000,94.117508,255.846939,0.007516
20573.000000,94.188583,253.092834,0.006721
20583.000000,94.252136,252.061035,-0.003532
20603.000000,94.269844,250.176285,0.004634
20613.000000,94.345139,245.979889,0.010268
20623.000000,94.393600,246.077911,-0.000282
20633.000000,94.505379,237.096954,0.022015
20643.000000,94.713562,229.029694,0.019686
20653.000000,94.899727,221.815659,0.017604
20673.000000,94.946129,225.596329,-0.030029
20693.000000,94.573692,239.331451,-0.003473
20703.000000,94.503647,243.556427,-0.010342
20713.000000,94.471657,242.123260,0.003555
20723.000000,94.505264,240.820465,0.003179
20733.000000,94.535324,239.655838,0.002842
20743.000000,94.424873,249.515015,-0.024178
20753.000000,94.279205,251.789108,-0.005477
20763.000000,94.247437,252.206741,-0.001002
20783.000000,94.070427,262.320465,-0.015504
20793.000000,93.923813,268.002228,-0.013865
20803.000000,93.769814,274.899506,-0.016851
20813.000000,93.719177,272.445221,0.006084
20823.000000,93.816772,267.036011,0.013235
20833.000000,93.841782,270.134888,-0.007649
20843.000000,93.961143,257.722351,0.030457
20853.000000,94.249153,246.561447,0.027235
20863.000000,94.506699,236.581100,0.024355
20873.000000,94.694092,231.062576,0.013429
20883.000000,94.738106,232.727539,-0.004135
20903.000000,94.772766,226.967926,0.017847
20913.000000,94.887169,224.742828,0.005383
20923.000000,94.938072,222.770325,0.004813
20933.000000,94.983589,221.006363,0.004305
20943.000000,94.947044,225.560684,-0.011181
20953.000000,94.875641,226.932953,-0.003319
20963.000000,94.844261,228.148834,-0.002967
20973.000000,94.816200,229.236206,-0.002654
20983.000000,94.791107,230.208862,-0.002374
20993.000000,94.768669,231.078339,-0.002122
21003.000000,94.748604,231.855896,-0.001897
21013.000000,94.510353,250.037872,-0.044560
21023.000000,94.309280,248.880508,0.003016
21033.000000,94.271996,252.998383,-0.010106
21043.000000,94.225067,252.841263,0.000426
21053.000000,94.229095,252.684937,0.000381
21063.000000,94.232697,252.545502,0.000340
21083.000000,94.195885,255.715454,-0.008077
21093.000000,94.076584,262.081940,-0.015573
21103.000000,93.960785,265.290588,-0.007803
21113.000000,93.881279,268.604187,-0.008091
21123.000000,93.787605,272.931671,-0.010575
21133.000000,93.687599,276.806946,0.009914
21153.000000,93.797783,268.236847,0.011092
21163.000000,93.782501,273.710388,-0.013461
21173.000000,93.675232,277.053802,-0.008141
21183.000000,93.658333,275.267792,0.004411
21193.000000,93.634232,278.875122,-0.008860
21233.000000,93.401268,287.902802,-0.006254
21243.000000,93.161880,304.502075,-0.040663
21253.000000,92.634300,330.757843,-0.064195
21263.000000,91.846992,368.589325,-0.092475
21273.000000,90.912422,407.246216,-0.094385
21283.000000,89.593582,475.671692,-0.167346
21293.000000,87.699234,561.749390,-0.210323
21303.000000,85.375587,665.392883,-0.240343
21323.000000,80.416542,869.419434,-0.257787
21333.000000,77.715591,984.778992,-0.281735
21343.000000,75.051399,1088.020996,-0.251936
21353.000000,72.374298,1203.734375,-0.282626
21363.000000,69.223862,1345.228882,-0.345698
21373.000000,66.037781,1465.324341,-0.292991
21383.000000,63.267147,1572.691406,-0.262003
21393.000000,60.789551,1668.702393,-0.234291
21413.000000,56.592789,1831.333862,-0.187351
21423.000000,55.193066,1870.466309,-0.095169
21433.000000,54.808109,1864.463135,0.015097
21443.000000,55.105370,1846.667603,0.043560
21453.000000,56.063766,1787.328857,0.145277
21463.000000,58.666050,1686.485962,0.116171
21483.000000,59.764606,1643.915039,0.103884
21493.000000,62.332024,1480.033691,0.401291
21503.000000,66.744781,1283.926758,0.479088
21513.000000,71.670052,1077.024902,0.505236
21523.000000,76.728149,869.624817,0.506352
21533.000000,81.516418,684.071472,0.452797
21543.000000,85.798241,518.143616,0.362080
21563.000000,93.740692,182.349609,0.457941
21573.000000,98.022522,18.397242,0.400043
21583.000000,101.828377,-135.895447,0.362185
21593.000000,105.141754,-270.592041,0.302168
21603.000000,107.867554,-385.713074,0.244601
21613.000000,110.180603,-476.567505,0.218731
21623.000000,112.249008,-556.721619,0.195596
21643.000000,113.645699,-576.791748,0.007495
21653.000000,113.404716,-554.784302,-0.053975
21663.000000,112.636810,-514.566101,-0.098367
21673.000000,111.460564,-458.989349,-0.135835
21683.000000,110.027267,-397.402924,-0.150416
21693.000000,108.604881,-342.283112,-0.134506
21703.000000,106.797905,-250.525375,-0.243509
21723.000000,102.064400,-54.541225,-0.235011
21733.000000,99.630325,50.991070,-0.251347
21743.000000,97.147621,158.127411,-0.245360
21753.000000,94.910378,251.411346,-0.203265
21763.000000,92.988220,338.833984,-0.181767
21773.000000,91.209274,410.852264,-0.174232
21803.000000,86.601051,588.963684,-0.120335
21813.000000,85.488861,631.017151,-0.102599
21823.000000,84.518654,668.614319,-0.091747
21833.000000,83.651062,702.234863,-0.082043
21843.000000,83.424568,688.696716,0.033514
21853.000000,83.707161,679.140259,0.023290
21863.000000,83.927399,670.605652,0.020827
21873.000000,84.124344,662.973572,0.018624
21883.000000,84.300461,656.148743,0.016654
21893.000000,84.457954,650.045898,0.014893
21903.000000,85.351250,584.861267,0.159721
21913.000000,87.053337,511.115662,0.180125
21923.000000,88.914024,432.618347,0.191690
21933.000000,90.646614,368.732117,0.155829
21953.000000,93.437920,260.564087,0.124609
21963.000000,94.616272,214.900940,0.111430
21973.000000,95.815910,162.485336,0.128034
21983.000000,97.158257,105.120735,0.140099
21993.000000,98.357201,63.773506,0.100788
22003.000000,99.358932,22.979042,0.076254
22023.000000,100.955986,-39.337830,0.068189
22033.000000,101.600815,-67.434227,0.060977
22043.000000,101.937103,-73.938576,0.007767
22053.000000,101.781662,-61.236710,-0.037588
22063.000000,101.366142,-44.571259,-0.045302
22073.000000,100.897690,-25.876989,-0.048304
22083.000000,100.315025,1.839125,-0.067688
22093.000000,99.614853,32.618752,-0.072219
22103.000000,98.931923,61.347977,-0.064581
22113.000000,98.212494,97.200226,-0.078903
22123.000000,97.377655,138.150406,-0.087815
22133.000000,96.541527,173.767273,-0.079640
22143.000000,95.685417,211.127304,-0.091257
22153.000000,94.816727,245.022858,-0.082719
22163.000000,94.023064,276.243225,-0.076196
22173.000000,93.302521,304.165497,-0.068137
22183.000000,92.603828,333.449341,-0.071507
22193.000000,92.082130,347.390045,-0.033884
22203.000000,91.695908,365.030243,-0.043104
22213.000000,91.342659,376.510651,-0.027968
22223.000000,91.072464,387.213684,-0.026123
22233.000000,90.874069,392.925903,-0.013897
22243.000000,90.773918,390.763214,0.017834
22263.000000,90.996925,379.913086,0.026524
22273.000000,91.330719,363.607117,0.039863
22283.000000,91.576065,359.446045,0.010040
22293.000000,91.768280,348.045624,0.027905
22303.000000,92.032158,337.820190,0.024953
22313.000000,92.268127,328.675873,0.022314
22323.000000,92.584991,312.096375,0.040550
22333.000000,92.999924,294.738464,0.042385
22343.000000,93.383568,280.569061,0.034562
22353.000000,93.710403,267.903717,0.030907
22363.000000,94.002663,256.578033,0.027637
22393.000000,94.806854,221.346420,0.039246
22403.000000,95.100739,213.096252,0.020065
22413.000000,95.319092,203.472214,0.023510
22423.000000,95.541412,194.856888,0.021024
22433.000000,95.740211,187.152924,0.018800
22443.000000,95.917992,180.263733,0.016811
22453.000000,96.076965,174.103317,0.015033
22463.000000,96.147598,174.271973,-0.000474
22473.000000,96.017235,184.437866,-0.024917
22483.000000,95.873161,186.301361,-0.004468
22493.000000,95.716469,197.022537,-0.026262
22503.000000,95.468124,206.646469,-0.023485
22513.000000,95.246040,215.252396,-0.021001
22523.000000,95.047455,222.948242,-0.018780
22533.000000,94.798340,235.507446,-0.030710
22543.000000,94.542267,244.035904,-0.020782
22553.000000,94.288521,256.193451,-0.029717
22573.000000,93.944122,267.679871,-0.016446
22583.000000,93.788597,273.706787,-0.014707
22593.000000,93.603745,282.729736,-0.022058
22603.000000,93.566818,277.187042,0.013675
22613.000000,93.618889,278.307526,-0.002802
22623.000000,93.669647,273.202332,0.012525
22633.000000,93.733727,272.927521,0.000623
22643.000000,93.728180,273.607513,-0.001669
22653.000000,93.712395,274.219055,-0.001492
22663.000000,93.758362,269.996918,0.010355
22673.000000,93.839119,267.564636,0.014757
22693.000000,94.083290,256.126862,0.013197
22703.000000,94.193779,252.426575,0.009017
22713.000000,94.279053,249.122208,0.008064
22723.000000,94.343857,247.075607,0.004984
22733.000000,94.390991,245.249115,0.004457
22743.000000,94.415970,244.978500,0.000645
22753.000000,94.459267,241.789612,0.007814
22763.000000,94.561768,236.655197,0.012554
22773.000000,94.680489,232.054596,0.011227
22783.000000,94.786652,227.940765,0.010039
22793.000000,94.881584,224.262146,0.008977
22803.000000,94.983643,219.609818,0.011368
22813.000000,94.888000,231.568085,-0.029358
22833.000000,94.687126,234.703171,-0.003564
22843.000000,94.653419,236.009415,-0.003188
22853.000000,94.623276,237.177460,-0.002850
22863.000000,94.596321,238.222015,-0.002549
22873.000000,94.494965,245.287827,-0.017310
22883.000000,94.325562,252.084946,-0.016592
22893.000000,94.125740,261.571655,-0.023187
22903.000000,93.972282,264.845398,-0.007932
22913.000000,93.897278,267.751770,-0.007092
22923.000000,93.830208,270.350800,-0.006342
22933.000000,93.770233,272.675018,-0.005672
22943.000000,93.667961,278.613953,-0.014535
22953.000000,93.699318,270.541534,0.019846
22983.000000,94.113327,258.217438,-0.003622
22993.000000,94.079071,259.544617,-0.003239
23003.000000,94.048439,260.731750,-0.002897
23013.000000,94.041077,260.203339,0.001307
23023.000000,94.093491,256.545258,0.008961
23033.000000,94.215431,250.308990,0.015250
23043.000000,94.299561,249.489380,0.001948
23053.000000,94.329422,247.867386,0.003968
23063.000000,94.344055,248.230026,-0.000905
23073.000000,94.335503,248.561737,-0.000809
23083.000000,94.322128,249.312241,-0.001836
23093.000000,94.436371,239.538879,0.023964
23103.000000,94.542816,240.295486,-0.001951
23113.000000,94.512924,241.918442,-0.003970
23123.000000,94.432457,246.780136,-0.011901
23133.000000,94.302750,252.503906,-0.013982
23143.000000,94.170532,257.627563,-0.012503
23153.000000,93.746155,286.509338,-0.070745
23163.000000,92.851143,330.374542,-0.107239
23173.000000,91.799858,372.624390,-0.103133
23183.000000,90.698700,420.409912,-0.116718
23193.000000,89.380379,480.214264,-0.146124
23203.000000,87.615189,564.192688,-0.205262
23213.000000,85.674156,639.411072,-0.183552
23223.000000,83.266052,760.042236,-0.294955
23233.000000,80.082008,899.468811,-0.340579
23243.000000,76.603859,1044.713257,-0.354657
23253.000000,72.958244,1197.841919,-0.373927
23263.000000,69.422256,1334.867798,-0.334377
23273.000000,66.260254,1457.400757,-0.299011
23283.000000,63.432686,1566.973755,-0.267386
23293.000000,61.464958,1620.446045,-0.129998
23303.000000,60.367256,1657.637695,-0.090642
23313.000000,59.510109,1690.853394,-0.081055
23323.000000,58.743622,1720.556152,-0.072482
23333.000000,58.058205,1747.117188,-0.064816
23343.000000,57.445278,1770.869019,-0.057961
23353.000000,58.347763,1676.969482,0.230400
23363.000000,61.407742,1522.592285,0.377486
23373.000000,65.366501,1353.376709,0.413267
23383.000000,69.614990,1174.909790,0.435800
23393.000000,73.736084,1015.210327,0.389707
23403.000000,77.421310,872.401489,0.348489
23413.000000,80.716759,744.697327,0.311630
23423.000000,83.663658,630.500244,0.278670
23433.000000,87.537727,430.047180,0.490234
23443.000000,92.342377,237.001678,0.471227
23453.000000,96.706917,71.587402,0.403573
23463.000000,100.540428,-81.450699,0.364228
23473.000000,103.956100,-221.682343,0.320138
23483.000000,106.983452,-352.718872,0.286279
23493.000000,109.493187,-448.185944,0.217590
23503.000000,111.196022,-499.761414,0.125549
23513.000000,112.217316,-532.596985,0.079983
23523.000000,112.727608,-542.376465,0.023650
23533.000000,112.730949,-533.556458,-0.021715
23543.000000,112.308159,-508.339172,-0.061726
23553.000000,111.630051,-478.225769,-0.073566
23583.000000,107.156792,-268.384460,-0.208377
23593.000000,104.988892,-176.355042,-0.224747
23603.000000,102.840706,-92.179329,-0.205430
23613.000000,100.543304,12.383353,-0.252729
23623.000000,98.184875,107.222923,-0.219875
23633.000000,96.039841,201.175705,-0.209423
23643.000000,93.873482,304.497314,-0.223456
23653.000000,91.717476,396.737610,-0.208173
23663.000000,89.929169,458.715210,-0.151084
23673.000000,88.428932,519.757629,-0.149021
23683.000000,87.019730,574.366943,-0.133260
23693.000000,85.759567,623.200012,-0.119165
23703.000000,84.632698,666.868103,-0.106561
23713.000000,84.054176,671.852783,-0.011790
23723.000000,83.942680,676.173584,-0.010544
23733.000000,83.842972,680.037292,-0.009428
23743.000000,83.753815,683.492371,-0.008431
23753.000000,83.674088,686.581970,-0.007539
23763.000000,83.602791,689.344849,-0.006742
23773.000000,84.463173,618.462463,0.173775
23783.000000,86.129341,552.965576,0.159849
23793.000000,87.755379,485.304962,0.165208
23803.000000,89.429237,353.813782,0.151524
23823.000000,92.464439,298.287872,0.135497
23833.000000,93.745758,248.635025,0.121165
23843.000000,95.137604,184.702774,0.156225
23853.000000,96.620644,127.000343,0.140813
23863.000000,97.797737,87.662003,0.095861
23873.000000,98.764313,47.764847,0.097411
23883.000000,99.685478,11.889621,0.087109
23893.000000,100.509216,-21.485998,0.077895
